timestamp,action,side,price,size,fee,capital,entry_price,pnl,slippage,reason
2024-11-14 08:10:00,CLOSE,SHORT,91426.6,,5.391346516499047,12884.098489503971,89460.8,-289.80376012379986,1.3478366291247617,SL/TP
2024-11-14 08:10:00,OPEN,SHORT,91426.6,12884.098489503971,5.153639395801589,12878.94485010817,,,,
2024-11-14 15:20:00,CLOSE,SHORT,88621.6,,4.995523940286198,13266.714691719808,91426.6,395.2886387884777,1.2488809850715494,SL/TP
2024-11-14 15:25:00,OPEN,SHORT,89192.8,13266.714691719808,5.306685876687923,13261.40800584312,,,,
2024-11-14 16:20:00,CLOSE,SHORT,88586.8,,5.270630817969362,13344.957364117061,89192.8,90.13764679640288,1.3176577044923405,NEUTRAL
2024-11-14 16:40:00,OPEN,SHORT,88847.5,13344.957364117061,5.337982945646825,13339.619381171415,,,,
2024-11-14 20:25:00,CLOSE,SHORT,88473.3,,5.315500903740626,13389.180109807237,88847.5,56.20510476549779,1.3288752259351562,NEUTRAL
2024-11-14 20:35:00,OPEN,LONG,87958.8,13389.180109807237,5.355672043922895,13383.824437763315,,,,
2024-11-15 02:55:00,CLOSE,LONG,88405.2,,5.38285263302151,13443.716371123726,87958.8,67.95147274653444,1.3457131582553774,NEUTRAL
2024-11-15 04:20:00,OPEN,LONG,87622.4,13443.716371123726,5.3774865484494905,13438.338884575276,,,,
2024-11-15 12:10:00,CLOSE,LONG,90722.8,,5.567761629876304,13905.718312079065,87622.4,475.6877035670344,1.391940407469076,SL/TP
2024-11-15 12:10:00,OPEN,SHORT,90722.8,13905.718312079065,5.562287324831626,13900.156024754233,,,,
2024-11-15 15:05:00,CLOSE,SHORT,88409.2,,5.420438661047765,14246.643172838618,90722.8,354.62165945965296,1.3551096652619412,NEUTRAL
2024-11-15 15:20:00,OPEN,LONG,87911.2,14246.643172838618,5.698657269135447,14240.944515569483,,,,
2024-11-15 15:50:00,CLOSE,LONG,88428.0,,5.732157734112484,14317.530480844433,87911.2,83.75116244259024,1.4330394335281207,NEUTRAL
2024-11-15 16:10:00,OPEN,SHORT,89193.3,14317.530480844433,5.7270121923377735,14311.803468652095,,,,
2024-11-15 20:15:00,CLOSE,SHORT,91258.2,,5.859597347006995,13973.016085295283,89193.3,-331.46288667305265,1.4648993367517484,SL/TP
2024-11-15 20:15:00,OPEN,SHORT,91258.2,13973.016085295283,5.589206434118114,13967.426878861164,,,,
2024-11-19 17:30:00,CLOSE,SHORT,93155.8,,5.705426983388016,13653.022389374946,91258.2,-290.5513731747549,1.426356745847004,SL/TP
2024-11-19 17:30:00,OPEN,SHORT,93155.8,13653.022389374946,5.461208955749979,13647.561180419196,,,,
2024-11-21 03:25:00,CLOSE,SHORT,95716.0,,5.6112993115679854,13259.864297455006,93155.8,-375.225889545017,1.4028248278919964,SL/TP
2024-11-21 03:25:00,OPEN,SHORT,95716.0,13259.864297455006,5.3039457189820025,13254.560351736023,,,,
2024-11-21 05:15:00,CLOSE,SHORT,97704.0,,5.4141074901523005,12972.388289447588,95716.0,-275.4044279257444,1.3535268725380751,SL/TP
2024-11-21 05:15:00,OPEN,SHORT,97704.0,12972.388289447588,5.188955315779036,12967.199334131808,,,,
2024-11-25 19:20:00,CLOSE,SHORT,94669.3,,5.027785632892003,13345.639605671518,97704.0,402.9242072175813,1.2569464082230009,SL/TP
2024-11-25 19:20:00,OPEN,SHORT,94669.3,13345.639605671518,5.338255842268608,13340.30134982925,,,,
2024-11-26 11:30:00,CLOSE,SHORT,91826.4,,5.1779490951606695,13731.947559329794,94669.3,400.76686776984377,1.2944872737901674,SL/TP
2024-11-26 11:30:00,OPEN,SHORT,91826.4,13731.947559329794,5.492779023731917,13726.454780306061,,,,
2024-11-26 16:20:00,CLOSE,SHORT,93867.7,,5.614883449269062,13412.785280794815,91826.4,-305.26106384285947,1.4037208623172654,SL/TP
2024-11-26 16:20:00,OPEN,SHORT,93867.7,13412.785280794815,5.365114112317926,13407.420166682497,,,,
2024-11-26 20:35:00,CLOSE,SHORT,90944.7,,5.1980467552791865,13818.591000835248,93867.7,417.668392596849,1.2995116888197964,SL/TP
2024-11-26 20:35:00,OPEN,SHORT,90944.7,13818.591000835248,5.527436400334099,13813.063564434913,,,,
2024-11-27 01:50:00,CLOSE,SHORT,92813.1,,5.64099400369509,13520.718561386399,90944.7,-283.8940084024764,1.4102485009237724,SL/TP
2024-11-27 01:50:00,OPEN,SHORT,92813.1,13520.718561386399,5.40828742455456,13515.310273961844,,,,
2024-11-27 14:35:00,CLOSE,SHORT,94739.6,,5.520545992832145,13225.023768900432,92813.1,-280.6464206939634,1.3801364982080364,SL/TP
2024-11-27 14:35:00,OPEN,SHORT,94739.6,13225.023768900432,5.290009507560173,13219.733759392871,,,,
2024-11-27 19:55:00,CLOSE,SHORT,96670.0,,5.397797954560098,12943.515394449858,94739.6,-269.4711174998133,1.3494494886400248,SL/TP
2024-11-27 19:55:00,OPEN,SHORT,96670.0,12943.515394449858,5.177406157779943,12938.337988292078,,,,
2024-11-29 15:15:00,CLOSE,SHORT,98654.6,,5.28369642632996,12658.27790450667,96670.0,-265.7256713750415,1.3209241065824897,SL/TP
2024-11-29 15:15:00,OPEN,SHORT,98654.6,12658.27790450667,5.063311161802669,12653.214593344868,,,,
2024-12-02 08:15:00,CLOSE,SHORT,95445.6,,4.898613666518872,13048.886356758025,98654.6,411.7437382094895,1.224653416629718,SL/TP
2024-12-02 08:15:00,OPEN,SHORT,95445.6,13048.886356758025,5.21955454270321,13043.66680221532,,,,
2024-12-02 16:05:00,CLOSE,SHORT,97409.6,,5.326958185426072,12767.181740395654,95445.6,-268.5091068071526,1.331739546356518,SL/TP
2024-12-02 16:05:00,OPEN,SHORT,97409.6,12767.181740395654,5.106872696158262,12762.074867699495,,,,
2024-12-03 13:30:00,CLOSE,SHORT,94455.8,,4.952014442249896,13140.51739310618,97409.6,387.14563477091286,1.238003610562474,SL/TP
2024-12-03 13:30:00,OPEN,SHORT,94455.8,13140.51739310618,5.2562069572424726,13135.261186148937,,,,
2024-12-04 01:30:00,CLOSE,SHORT,96456.7,,5.367551570286314,12847.541778478313,94455.8,-278.36153260960236,1.3418878925715785,SL/TP
2024-12-04 01:30:00,OPEN,SHORT,96456.7,12847.541778478313,5.139016711391325,12842.402761766922,,,,
2024-12-04 20:15:00,CLOSE,SHORT,98619.1,,5.254224983462759,12545.241245022777,96456.7,-288.020680178584,1.3135562458656898,SL/TP
2024-12-04 20:15:00,OPEN,SHORT,98619.1,12545.241245022777,5.018096498009111,12540.223148524767,,,,
2024-12-05 02:40:00,CLOSE,SHORT,101793.9,,5.17964180476895,12128.632555641123,98619.1,-403.8632668995982,1.2949104511922374,SL/TP
2024-12-05 02:40:00,OPEN,SHORT,101793.9,12128.632555641123,4.851453022256449,12123.781102618866,,,,
2024-12-05 15:00:00,CLOSE,SHORT,103341.0,,4.925187135702667,11930.845897086616,101793.9,-184.33528361554525,1.2312967839256668,END
