open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,buy_volume,sell_volume,volume_delta,cvd
2024-11-05 17:05:00,70172.0,70341.7,70155.9,70256.1,1633.508,2024-11-05 17:09:59.999,114796052.4722,23489,927.695,65192150.7411,0,927.695,705.813,221.88200000000006,-929.1390000000001
2024-11-05 17:10:00,70256.1,70420.8,70237.2,70401.6,1327.041,2024-11-05 17:14:59.999,93323046.3704,19957,724.579,50967565.6242,0,724.579,602.462,122.11699999999996,-807.0220000000002
2024-11-05 17:15:00,70401.6,70442.0,70243.5,70360.0,1278.818,2024-11-05 17:19:59.999,89949862.5768,19316,606.285,42651526.852,0,606.285,672.533,-66.24800000000005,-873.2700000000002
2024-11-05 17:20:00,70359.9,70370.0,70244.0,70244.0,673.993,2024-11-05 17:24:59.999,47381505.9803,13061,296.675,20856531.7859,0,296.675,377.31800000000004,-80.64300000000003,-953.9130000000002
2024-11-05 17:25:00,70244.1,70273.4,70093.5,70108.6,1067.902,2024-11-05 17:29:59.999,74944015.908,16288,390.956,27441822.0122,0,390.956,676.946,-285.99,-1239.9030000000002
2024-11-05 17:30:00,70108.7,70150.0,69936.1,70004.0,2158.002,2024-11-05 17:34:59.999,151116420.9198,23228,943.946,66096166.592,0,943.946,1214.056,-270.11,-1510.0130000000004
2024-11-05 17:35:00,70003.9,70117.0,69972.6,70116.9,965.315,2024-11-05 17:39:59.999,67615539.8771,14137,643.966,45110708.0616,0,643.966,321.34900000000005,322.61699999999996,-1187.3960000000004
2024-11-05 17:40:00,70116.9,70168.5,70037.0,70076.4,778.317,2024-11-05 17:44:59.999,54566936.5084,10847,328.578,23039253.8506,0,328.578,449.73900000000003,-121.16100000000006,-1308.5570000000005
2024-11-05 17:45:00,70076.3,70086.9,69853.2,69971.7,1794.609,2024-11-05 17:49:59.999,125548560.1111,24744,647.435,45288660.2228,0,647.435,1147.174,-499.73900000000003,-1808.2960000000005
2024-11-05 17:50:00,69971.7,70085.7,69914.5,70075.2,642.894,2024-11-05 17:54:59.999,45011578.5889,11253,350.208,24518622.5923,0,350.208,292.686,57.52200000000005,-1750.7740000000003
2024-11-05 17:55:00,70075.1,70090.0,69905.5,69922.0,642.344,2024-11-05 17:59:59.999,44942488.5596,10421,247.461,17313260.9377,0,247.461,394.88300000000004,-147.42200000000003,-1898.1960000000004
2024-11-05 18:00:00,69921.9,70041.4,69921.9,70022.5,664.381,2024-11-05 18:04:59.999,46496206.1646,11906,418.933,29319465.8577,0,418.933,245.44799999999998,173.485,-1724.7110000000002
2024-11-05 18:05:00,70022.4,70062.1,69921.4,70061.6,595.846,2024-11-05 18:09:59.999,41703444.3882,10290,324.137,22688473.6428,0,324.137,271.709,52.428,-1672.2830000000004
2024-11-05 18:10:00,70061.7,70076.9,69709.1,69746.4,1879.059,2024-11-05 18:14:59.999,131206888.515,24953,741.777,51795457.0101,0,741.777,1137.282,-395.5049999999999,-2067.7880000000005
2024-11-05 18:15:00,69746.4,69916.2,69707.1,69770.8,1016.095,2024-11-05 18:19:59.999,70917946.4102,15855,492.691,34389848.1417,0,492.691,523.404,-30.713000000000022,-2098.5010000000007
2024-11-05 18:20:00,69770.8,69884.6,69742.8,69874.8,514.995,2024-11-05 18:24:59.999,35950029.0271,9887,324.929,22683027.4083,0,324.929,190.06600000000003,134.86299999999994,-1963.6380000000008
2024-11-05 18:25:00,69874.8,69974.5,69802.0,69971.9,1001.423,2024-11-05 18:29:59.999,69999239.5494,11724,671.897,46967791.7601,0,671.897,329.52599999999995,342.3710000000001,-1621.2670000000007
2024-11-05 18:30:00,69971.8,70087.6,69900.0,69994.4,978.582,2024-11-05 18:34:59.999,68505973.8886,13040,625.054,43761431.7291,0,625.054,353.528,271.52599999999995,-1349.741000000001
2024-11-05 18:35:00,69994.4,70112.1,69994.3,70101.2,588.08,2024-11-05 18:39:59.999,41195208.493,10576,329.836,23106037.1827,0,329.836,258.244,71.59199999999998,-1278.1490000000008
2024-11-05 18:40:00,70101.2,70188.8,70090.3,70123.2,605.451,2024-11-05 18:44:59.999,42465763.3293,10249,324.393,22753205.3994,0,324.393,281.05800000000005,43.33499999999992,-1234.8140000000008
2024-11-05 18:45:00,70123.2,70197.0,70008.1,70141.6,943.901,2024-11-05 18:49:59.999,66158397.0877,13488,546.486,38306870.4358,0,546.486,397.41499999999996,149.07100000000003,-1085.7430000000008
2024-11-05 18:50:00,70141.6,70222.0,70096.0,70195.9,783.701,2024-11-05 18:54:59.999,54995287.8701,12126,492.975,34595613.1741,0,492.975,290.726,202.24900000000002,-883.4940000000008
2024-11-05 18:55:00,70195.9,70236.4,70160.7,70200.9,444.834,2024-11-05 18:59:59.999,31226430.1938,8066,195.042,13691837.658,0,195.042,249.792,-54.75,-938.2440000000008
2024-11-05 19:00:00,70200.9,70243.1,70153.9,70178.7,599.512,2024-11-05 19:04:59.999,42088882.8156,11363,267.519,18780596.3712,0,267.519,331.99299999999994,-64.47399999999993,-1002.7180000000008
2024-11-05 19:05:00,70178.6,70178.7,70058.4,70169.2,584.329,2024-11-05 19:09:59.999,40963999.4322,10067,269.435,18888077.187,0,269.435,314.89399999999995,-45.458999999999946,-1048.1770000000006
2024-11-05 19:10:00,70169.6,70174.5,69970.0,69979.8,650.268,2024-11-05 19:14:59.999,45555310.1087,10993,217.456,15234369.4103,0,217.456,432.812,-215.35600000000002,-1263.5330000000006
2024-11-05 19:15:00,69979.8,70017.5,69900.7,69931.5,664.255,2024-11-05 19:19:59.999,46469058.957,12352,343.593,24035940.2327,0,343.593,320.662,22.93100000000004,-1240.6020000000005
2024-11-05 19:20:00,69931.6,69978.8,69828.0,69957.6,852.401,2024-11-05 19:24:59.999,59579336.1383,14075,481.949,33688608.3763,0,481.949,370.45199999999994,111.49700000000007,-1129.1050000000005
2024-11-05 19:25:00,69957.5,70080.0,69905.5,70008.3,488.699,2024-11-05 19:29:59.999,34214530.2915,10149,253.065,17716824.0894,0,253.065,235.63400000000001,17.430999999999983,-1111.6740000000004
2024-11-05 19:30:00,70008.3,70008.4,69860.9,69865.0,501.441,2024-11-05 19:34:59.999,35068725.2303,8663,192.144,13437255.7189,0,192.144,309.29699999999997,-117.15299999999996,-1228.8270000000005
2024-11-05 19:35:00,69865.0,69990.0,69857.0,69988.3,243.881,2024-11-05 19:39:59.999,17055481.8397,5745,128.773,9004920.8018,0,128.773,115.108,13.664999999999992,-1215.1620000000005
2024-11-05 19:40:00,69988.2,69997.6,69890.0,69955.0,267.548,2024-11-05 19:44:59.999,18713316.1684,5567,148.111,10358452.8493,0,148.111,119.43700000000001,28.673999999999978,-1186.4880000000005
2024-11-05 19:45:00,69954.9,70028.6,69584.0,69687.9,2630.23,2024-11-05 19:49:59.999,183437573.0431,25036,647.616,45194574.0271,0,647.616,1982.614,-1334.998,-2521.486000000001
2024-11-05 19:50:00,69688.0,69688.0,69321.6,69409.0,5350.723,2024-11-05 19:54:59.999,371696437.3887,60311,2285.261,158736708.7032,0,2285.261,3065.462,-780.201,-3301.687000000001
2024-11-05 19:55:00,69408.9,69465.3,68650.0,68955.9,9766.969,2024-11-05 19:59:59.999,673890491.1643,115897,4069.59,280732800.8114,0,4069.59,5697.378999999999,-1627.7889999999989,-4929.476
2024-11-05 20:00:00,68955.9,69276.8,68786.4,69273.2,4080.455,2024-11-05 20:04:59.999,281829576.5142,52073,2332.36,161131097.8519,0,2332.36,1748.0949999999998,584.2650000000003,-4345.210999999999
2024-11-05 20:05:00,69273.2,69460.0,69121.1,69426.1,2301.348,2024-11-05 20:09:59.999,159536946.4324,31349,1249.936,86668785.5359,0,1249.936,1051.412,198.5239999999999,-4146.687
2024-11-05 20:10:00,69426.1,69505.4,69320.0,69459.8,1908.056,2024-11-05 20:14:59.999,132441713.6947,25470,1179.267,81860235.3115,0,1179.267,728.789,450.47800000000007,-3696.209
2024-11-05 20:15:00,69459.8,69469.9,69255.5,69256.3,2083.777,2024-11-05 20:19:59.999,144462572.109,25767,979.762,67919221.3196,0,979.762,1104.015,-124.25300000000016,-3820.462
2024-11-05 20:20:00,69256.4,69337.2,69150.8,69303.6,1116.482,2024-11-05 20:24:59.999,77305098.024,16930,553.824,38351863.6534,0,553.824,562.658,-8.83400000000006,-3829.2960000000003
2024-11-05 20:25:00,69303.6,69446.7,69250.0,69443.2,685.546,2024-11-05 20:29:59.999,47549681.3979,12330,397.556,27576811.6675,0,397.556,287.99000000000007,109.56599999999992,-3719.7300000000005
2024-11-05 20:30:00,69443.2,69626.4,69333.2,69580.6,1309.141,2024-11-05 20:34:59.999,90994898.1452,17677,814.104,56595631.186,0,814.104,495.03700000000003,319.067,-3400.6630000000005
2024-11-05 20:35:00,69580.6,69619.0,69459.8,69550.0,902.453,2024-11-05 20:39:59.999,62770123.5093,15345,372.735,25929776.553,0,372.735,529.718,-156.98299999999995,-3557.6460000000006
2024-11-05 20:40:00,69550.1,69551.0,69464.4,69477.5,542.307,2024-11-05 20:44:59.999,37692940.9144,10182,214.354,14900030.2896,0,214.354,327.953,-113.59899999999996,-3671.245000000001
2024-11-05 20:45:00,69477.5,69575.2,69371.0,69536.1,786.611,2024-11-05 20:49:59.999,54636017.8844,12118,316.605,21996916.5454,0,316.605,470.006,-153.40099999999995,-3824.6460000000006
2024-11-05 20:50:00,69536.1,69544.3,69408.0,69408.0,505.57,2024-11-05 20:54:59.999,35123929.7176,9388,188.089,13067143.1513,0,188.089,317.481,-129.392,-3954.0380000000005
2024-11-05 20:55:00,69408.1,69496.4,69376.6,69415.6,582.07,2024-11-05 20:59:59.999,40411769.1061,10888,304.792,21160951.8905,0,304.792,277.2780000000001,27.513999999999896,-3926.5240000000003
2024-11-05 21:00:00,69415.7,69472.9,69280.0,69290.4,583.298,2024-11-05 21:04:59.999,40453225.8065,9574,206.964,14354828.9939,0,206.964,376.334,-169.37,-4095.8940000000002
2024-11-05 21:05:00,69290.5,69384.6,69268.2,69336.0,482.527,2024-11-05 21:09:59.999,33445837.2798,8408,288.277,19981608.5569,0,288.277,194.25,94.02699999999999,-4001.867
2024-11-05 21:10:00,69335.9,69525.6,69317.0,69492.1,763.515,2024-11-05 21:14:59.999,53004614.6083,9900,546.537,37937357.4523,0,546.537,216.97799999999995,329.5590000000001,-3672.308
2024-11-05 21:15:00,69492.2,69511.6,69303.6,69488.4,931.736,2024-11-05 21:19:59.999,64669326.153,15131,514.532,35713314.5726,0,514.532,417.20399999999995,97.32800000000009,-3574.98
2024-11-05 21:20:00,69488.4,69555.0,69478.2,69481.6,348.746,2024-11-05 21:24:59.999,24245120.0831,7987,169.471,11781876.9135,0,169.471,179.27499999999998,-9.803999999999974,-3584.784
2024-11-05 21:25:00,69481.7,69514.7,69435.9,69482.9,213.865,2024-11-05 21:29:59.999,14858026.8812,4733,99.501,6912512.1681,0,99.501,114.364,-14.863,-3599.647
2024-11-05 21:30:00,69482.8,69591.5,69472.6,69513.6,397.191,2024-11-05 21:34:59.999,27620374.5482,7107,199.638,13883831.5612,0,199.638,197.55299999999997,2.0850000000000364,-3597.562
2024-11-05 21:35:00,69513.6,69526.9,69450.0,69494.0,211.267,2024-11-05 21:39:59.999,14679044.6812,4663,73.774,5125777.3748,0,73.774,137.493,-63.718999999999994,-3661.281
2024-11-05 21:40:00,69493.9,69518.5,69453.3,69455.2,125.34,2024-11-05 21:44:59.999,8709046.2718,3726,52.218,3628005.9729,0,52.218,73.122,-20.903999999999996,-3682.185
2024-11-05 21:45:00,69455.3,69455.3,69246.0,69252.0,634.548,2024-11-05 21:49:59.999,43987986.635,11165,254.287,17625609.7251,0,254.287,380.26099999999997,-125.97399999999996,-3808.159
2024-11-05 21:50:00,69252.1,69300.0,69221.2,69221.3,336.381,2024-11-05 21:54:59.999,23297781.4035,6925,148.06,10255279.4071,0,148.06,188.32099999999997,-40.26099999999997,-3848.42
2024-11-05 21:55:00,69221.3,69300.0,69052.0,69145.5,1229.483,2024-11-05 21:59:59.999,85015538.6871,17635,516.525,35721143.2241,0,516.525,712.958,-196.433,-4044.853
2024-11-05 22:00:00,69145.4,69277.8,69058.4,69193.5,682.253,2024-11-05 22:04:59.999,47197930.7988,12771,427.526,29579374.1823,0,427.526,254.72700000000003,172.79899999999998,-3872.054
2024-11-05 22:05:00,69193.5,69219.4,69019.2,69060.7,549.723,2024-11-05 22:09:59.999,37991813.5929,10293,198.711,13735619.4834,0,198.711,351.01199999999994,-152.30099999999993,-4024.355
2024-11-05 22:10:00,69060.7,69178.7,69025.8,69171.4,454.011,2024-11-05 22:14:59.999,31375033.6994,8626,307.256,21234268.8835,0,307.256,146.75500000000005,160.50099999999992,-3863.8540000000003
2024-11-05 22:15:00,69171.3,69171.4,68856.6,68895.0,1862.115,2024-11-05 22:19:59.999,128419200.7093,22478,533.758,36818038.8097,0,533.758,1328.357,-794.5989999999999,-4658.453
2024-11-05 22:20:00,68895.1,69010.4,68883.0,68966.8,634.053,2024-11-05 22:24:59.999,43708438.6655,8992,341.984,23574691.6992,0,341.984,292.069,49.914999999999964,-4608.5380000000005
2024-11-05 22:25:00,68966.7,69217.4,68938.4,69207.3,1039.322,2024-11-05 22:29:59.999,71802294.8826,12709,772.471,53361242.3324,0,772.471,266.8509999999999,505.6200000000001,-4102.918000000001
2024-11-05 22:30:00,69207.2,69503.5,69207.2,69402.2,1876.023,2024-11-05 22:34:59.999,130169777.6364,23202,1190.247,82577325.8686,0,1190.247,685.7759999999998,504.47100000000023,-3598.447
2024-11-05 22:35:00,69402.2,69402.3,69307.7,69340.5,421.538,2024-11-05 22:39:59.999,29233765.6007,8542,190.302,13196438.1135,0,190.302,231.23600000000002,-40.934000000000026,-3639.3810000000003
2024-11-05 22:40:00,69340.6,69379.2,69302.2,69367.2,349.478,2024-11-05 22:44:59.999,24230750.9175,6132,171.507,11891821.6155,0,171.507,177.971,-6.463999999999999,-3645.8450000000003
2024-11-05 22:45:00,69367.1,69367.2,69301.9,69304.9,168.638,2024-11-05 22:49:59.999,11690225.2848,3087,77.432,5367413.3276,0,77.432,91.206,-13.774000000000001,-3659.619
2024-11-05 22:50:00,69304.9,69450.0,69300.0,69426.7,339.364,2024-11-05 22:54:59.999,23548902.6427,7413,211.36,14667216.293,0,211.36,128.00399999999996,83.35600000000005,-3576.263
2024-11-05 22:55:00,69426.7,69587.2,69423.3,69565.5,608.613,2024-11-05 22:59:59.999,42313720.067,10575,403.529,28054776.8051,0,403.529,205.08400000000006,198.44499999999994,-3377.818
2024-11-05 23:00:00,69565.4,69680.5,69458.4,69650.0,947.567,2024-11-05 23:04:59.999,65944164.4916,16355,608.007,42317323.4833,0,608.007,339.56000000000006,268.4469999999999,-3109.371
2024-11-05 23:05:00,69649.9,69650.8,69500.0,69544.2,478.782,2024-11-05 23:09:59.999,33296692.8777,10710,182.331,12679816.8775,0,182.331,296.451,-114.12000000000003,-3223.491
2024-11-05 23:10:00,69544.2,69644.9,69530.0,69596.5,380.205,2024-11-05 23:14:59.999,26457811.3393,9665,207.617,14447270.5211,0,207.617,172.588,35.028999999999996,-3188.462
2024-11-05 23:15:00,69596.4,69623.5,69535.0,69613.8,313.555,2024-11-05 23:19:59.999,21814528.0077,7705,148.192,10310228.7059,0,148.192,165.363,-17.170999999999992,-3205.633
2024-11-05 23:20:00,69613.9,69635.0,69540.0,69602.4,243.773,2024-11-05 23:24:59.999,16962545.3231,6224,77.011,5359025.8364,0,77.011,166.762,-89.751,-3295.384
2024-11-05 23:25:00,69602.4,69785.0,69602.4,69785.0,843.029,2024-11-05 23:29:59.999,58776918.7805,13681,569.314,39693779.0417,0,569.314,273.71500000000003,295.59899999999993,-2999.785
2024-11-05 23:30:00,69785.0,69875.1,69662.4,69672.8,1167.767,2024-11-05 23:34:59.999,81510370.4905,17262,588.334,41073223.3071,0,588.334,579.4330000000001,8.90099999999984,-2990.884
2024-11-05 23:35:00,69672.9,69767.9,69650.7,69694.1,447.505,2024-11-05 23:39:59.999,31195785.2747,9952,228.719,15945924.6614,0,228.719,218.786,9.932999999999993,-2980.951
2024-11-05 23:40:00,69694.1,69717.7,69406.8,69446.5,1085.198,2024-11-05 23:44:59.999,75487645.2495,15909,353.799,24621181.0583,0,353.799,731.3990000000001,-377.60000000000014,-3358.5510000000004
2024-11-05 23:45:00,69446.5,69485.0,69300.1,69398.2,1378.464,2024-11-05 23:49:59.999,95642640.2718,21668,657.293,45608468.3801,0,657.293,721.1709999999999,-63.87799999999993,-3422.429
2024-11-05 23:50:00,69398.1,69405.2,69256.3,69324.1,787.468,2024-11-05 23:54:59.999,54593262.8535,13840,325.469,22566901.8633,0,325.469,461.99899999999997,-136.52999999999997,-3558.959
2024-11-05 23:55:00,69324.0,69426.8,69291.4,69353.1,619.731,2024-11-05 23:59:59.999,42983961.4044,9684,338.768,23499543.9012,0,338.768,280.963,57.80499999999995,-3501.154
2024-11-06 00:00:00,69353.1,69528.2,69272.7,69464.0,1158.851,2024-11-06 00:04:59.999,80417054.3998,18736,704.493,48887958.982,0,704.493,454.35800000000006,250.135,-3251.0190000000002
2024-11-06 00:05:00,69464.0,69584.1,69360.0,69421.6,1159.345,2024-11-06 00:09:59.999,80544419.8793,18185,553.184,38438909.575,0,553.184,606.1610000000001,-52.97700000000009,-3303.996
2024-11-06 00:10:00,69421.6,69742.3,69421.6,69701.2,1733.525,2024-11-06 00:14:59.999,120742469.0951,22359,931.898,64905408.1513,0,931.898,801.6270000000001,130.27099999999996,-3173.7250000000004
2024-11-06 00:15:00,69701.2,69884.8,69467.2,69818.6,2191.896,2024-11-06 00:19:59.999,152848729.4801,32088,1068.819,74569328.9957,0,1068.819,1123.0770000000002,-54.258000000000266,-3227.9830000000006
2024-11-06 00:20:00,69818.6,70078.2,69726.7,70076.0,2347.064,2024-11-06 00:24:59.999,164117163.4621,32435,1500.579,104950162.817,0,1500.579,846.4849999999999,654.094,-2573.8890000000006
2024-11-06 00:25:00,70076.0,70336.0,70014.5,70290.1,3588.757,2024-11-06 00:29:59.999,251972823.1558,46568,2061.96,144768175.0688,0,2061.96,1526.797,535.163,-2038.7260000000006
2024-11-06 00:30:00,70290.1,70751.4,70281.7,70716.1,6115.962,2024-11-06 00:34:59.999,431537324.8248,77418,3589.456,253259057.0691,0,3589.456,2526.5060000000003,1062.9499999999998,-975.7760000000007
2024-11-06 00:35:00,70716.1,70993.2,70600.9,70717.8,5282.805,2024-11-06 00:39:59.999,374196044.8122,72145,2658.623,188334473.6939,0,2658.623,2624.1820000000002,34.4409999999998,-941.335000000001
2024-11-06 00:40:00,70717.8,71199.0,70705.1,71182.7,4661.611,2024-11-06 00:44:59.999,330861990.8462,59518,2857.618,202840988.1107,0,2857.618,1803.993,1053.625,112.28999999999905
2024-11-06 00:45:00,71182.7,71430.0,70967.2,71344.9,6756.398,2024-11-06 00:49:59.999,481153618.4124,81082,3654.025,260260068.1932,0,3654.025,3102.373,551.652,663.9419999999991
2024-11-06 00:50:00,71344.8,71416.0,71152.6,71390.4,2716.904,2024-11-06 00:54:59.999,193654662.9965,41294,1218.187,86834110.3512,0,1218.187,1498.717,-280.5300000000002,383.4119999999989
2024-11-06 00:55:00,71390.3,71429.3,70997.2,71058.6,3796.398,2024-11-06 00:59:59.999,270183839.8666,47255,1253.393,89217481.1199,0,1253.393,2543.005,-1289.612,-906.2000000000012
2024-11-06 01:00:00,71058.6,71385.2,71057.0,71122.9,3006.971,2024-11-06 01:04:59.999,214186888.0822,48293,1498.534,106756624.6841,0,1498.534,1508.437,-9.902999999999793,-916.103000000001
2024-11-06 01:05:00,71122.9,71328.0,71059.8,71283.2,1723.61,2024-11-06 01:09:59.999,122726371.4194,32937,871.317,62049555.8682,0,871.317,852.2929999999999,19.024000000000115,-897.0790000000009
2024-11-06 01:10:00,71283.1,71357.7,71154.5,71282.8,1996.021,2024-11-06 01:14:59.999,142258982.235,31578,1004.602,71603704.645,0,1004.602,991.419,13.182999999999993,-883.8960000000009
2024-11-06 01:15:00,71282.8,71318.4,70570.2,71011.8,8009.366,2024-11-06 01:19:59.999,567702983.0761,85478,3451.386,244540504.2257,0,3451.386,4557.98,-1106.5939999999996,-1990.4900000000005
2024-11-06 01:20:00,71011.8,71046.9,70646.5,70911.5,3343.518,2024-11-06 01:24:59.999,236729574.6928,47306,1680.958,119018329.863,0,1680.958,1662.56,18.39800000000014,-1972.0920000000003
2024-11-06 01:25:00,70911.4,71033.4,70667.5,71016.8,2220.692,2024-11-06 01:29:59.999,157424697.4355,31379,1226.328,86947275.2814,0,1226.328,994.364,231.96399999999994,-1740.1280000000004
2024-11-06 01:30:00,71016.8,71220.1,70983.9,71078.9,3323.395,2024-11-06 01:34:59.999,236347900.184,46967,1599.355,113737998.9972,0,1599.355,1724.04,-124.68499999999995,-1864.8130000000003
2024-11-06 01:35:00,71078.0,71131.2,70869.8,70959.5,2159.361,2024-11-06 01:39:59.999,153226913.1174,31080,933.106,66217997.3194,0,933.106,1226.2549999999999,-293.1489999999999,-2157.9620000000004
2024-11-06 01:40:00,70959.5,71085.0,70840.0,70999.1,1077.969,2024-11-06 01:44:59.999,76501476.08,21433,641.894,45553545.0452,0,641.894,436.07500000000005,205.81899999999996,-1952.1430000000005
2024-11-06 01:45:00,70999.2,71146.8,70941.0,71120.3,946.711,2024-11-06 01:49:59.999,67280944.8586,19519,553.719,39355967.4911,0,553.719,392.99199999999996,160.7270000000001,-1791.4160000000004
2024-11-06 01:50:00,71120.4,71218.4,70903.3,71190.3,2137.963,2024-11-06 01:54:59.999,152030347.9267,29147,842.142,59906277.791,0,842.142,1295.8210000000001,-453.6790000000001,-2245.0950000000003
2024-11-06 01:55:00,71190.3,71246.0,71084.4,71089.5,1072.187,2024-11-06 01:59:59.999,76315364.2882,20062,508.691,36212979.0058,0,508.691,563.4959999999999,-54.80499999999989,-2299.9
2024-11-06 02:00:00,71089.5,71210.0,71005.8,71035.8,1052.453,2024-11-06 02:04:59.999,74830464.6981,18967,590.24,41969567.5517,0,590.24,462.21299999999997,128.02700000000004,-2171.873
2024-11-06 02:05:00,71035.9,71238.0,70903.4,71214.0,1509.812,2024-11-06 02:09:59.999,107249687.4297,24261,768.542,54620501.4667,0,768.542,741.2699999999999,27.272000000000162,-2144.6009999999997
2024-11-06 02:10:00,71214.0,71423.0,71182.5,71263.6,2721.151,2024-11-06 02:14:59.999,194028896.9702,36226,1672.543,119260986.8843,0,1672.543,1048.608,623.935,-1520.6659999999997
