open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,buy_volume,sell_volume,volume_delta,cvd
2024-11-05 15:55:00,69600.0,69640.0,69516.59,69639.99,138.24011,2024-11-05 15:59:59.999,9616999.2362727,35598,91.09377,6337207.2600474,0,91.09377,47.14633999999998,43.947430000000026,84.00501000000008
2024-11-05 16:00:00,69640.0,69754.0,69530.0,69728.01,139.03063,2024-11-05 16:04:59.999,9683077.9002915,36487,74.94406,5219615.9260589,0,74.94406,64.08657000000001,10.857489999999984,94.86250000000007
2024-11-05 16:05:00,69728.0,69960.0,69606.0,69850.0,275.78909,2024-11-05 16:09:59.999,19241381.9762928,39938,173.24533,12090304.570235,0,173.24533,102.54375999999999,70.70157,165.56407000000007
2024-11-05 16:10:00,69850.0,69891.49,69739.5,69818.02,148.47376,2024-11-05 16:14:59.999,10364290.96865,36099,81.69945,5702485.3490123,0,81.69945,66.77431,14.925139999999999,180.48921000000007
2024-11-05 16:15:00,69818.02,69960.0,69798.01,69854.01,141.47663,2024-11-05 16:19:59.999,9888833.3148282,31914,69.38756,4849666.7486699,0,69.38756,72.08907,-2.701510000000013,177.78770000000006
2024-11-05 16:20:00,69854.01,69969.7,69810.0,69969.7,117.2151,2024-11-05 16:24:59.999,8195064.1746103,23973,70.50459,4928984.7911546,0,70.50459,46.71051000000001,23.79407999999998,201.58178000000004
2024-11-05 16:25:00,69969.7,69992.51,69874.0,69979.99,205.75062,2024-11-05 16:29:59.999,14386695.4648941,22003,108.69067,7599008.4816628,0,108.69067,97.05995,11.630719999999997,213.21250000000003
2024-11-05 16:30:00,69979.99,70451.43,69963.83,70451.42,375.0704,2024-11-05 16:34:59.999,26345929.9356951,57903,267.6604,18804064.1967457,0,267.6604,107.41000000000003,160.25039999999996,373.4629
2024-11-05 16:35:00,70451.42,70577.91,70200.0,70269.99,467.48862,2024-11-05 16:39:59.999,32905436.463926,56484,238.44291,16785613.1832508,0,238.44291,229.04571,9.397199999999998,382.8601
2024-11-05 16:40:00,70269.99,70278.91,70028.0,70144.0,233.53632,2024-11-05 16:44:59.999,16377704.1952242,31682,111.46589,7817704.7122709,0,111.46589,122.07042999999999,-10.604539999999986,372.25556
2024-11-05 16:45:00,70144.01,70154.0,69877.65,70040.7,293.23733,2024-11-05 16:49:59.999,20534771.7765846,43893,141.86327,9938025.6532508,0,141.86327,151.37406,-9.510789999999986,362.74477
2024-11-05 16:50:00,70040.69,70310.01,70019.9,70228.31,230.51371,2024-11-05 16:54:59.999,16175409.1748002,37711,153.06957,10741469.686836,0,153.06957,77.44414,75.62543,438.3702
2024-11-05 16:55:00,70228.31,70260.0,70099.93,70191.98,136.1457,2024-11-05 16:59:59.999,9553192.3798521,26818,68.35478,4795606.3797623,0,68.35478,67.79092,0.5638600000000054,438.93406000000004
2024-11-05 17:00:00,70191.98,70226.0,70074.0,70200.0,92.85475,2024-11-05 17:04:59.999,6514818.2034452,30574,47.97265,3365936.5974441,0,47.97265,44.882099999999994,3.0905500000000075,442.02461000000005
2024-11-05 17:05:00,70200.0,70375.69,70188.01,70290.01,177.86118,2024-11-05 17:09:59.999,12505663.8307721,26918,102.34422,7195755.8884394,0,102.34422,75.51695999999998,26.827260000000024,468.8518700000001
2024-11-05 17:10:00,70290.01,70440.6,70274.31,70434.0,133.54962,2024-11-05 17:14:59.999,9395052.6313734,28696,73.60109,5178245.6688624,0,73.60109,59.948530000000005,13.652559999999994,482.50443000000007
2024-11-05 17:15:00,70434.0,70468.35,70281.95,70391.97,112.90698,2024-11-05 17:19:59.999,7944730.5007093,23524,57.62657,4054068.3347419,0,57.62657,55.28041,2.3461599999999976,484.85059000000007
2024-11-05 17:20:00,70391.97,70400.0,70282.0,70282.0,107.61138,2024-11-05 17:24:59.999,7569339.6454202,18301,68.34752,4807716.207033,0,68.34752,39.263859999999994,29.08366000000001,513.93425
2024-11-05 17:25:00,70282.0,70304.0,70133.93,70133.94,99.4757,2024-11-05 17:29:59.999,6985826.9446093,16404,26.18704,1839455.4120726,0,26.18704,73.28866000000001,-47.10162000000001,466.83263
2024-11-05 17:30:00,70133.94,70190.55,69979.9,70035.99,216.66885,2024-11-05 17:34:59.999,15182281.060761,22249,84.9071,5951485.9927952,0,84.9071,131.76175,-46.85465000000001,419.97798
2024-11-05 17:35:00,70035.99,70142.0,70014.0,70142.0,97.47195,2024-11-05 17:39:59.999,6830768.3809429,17908,54.47264,3817760.8331157,0,54.47264,42.99931000000001,11.47332999999999,431.45131
2024-11-05 17:40:00,70142.0,70199.99,70073.21,70106.0,113.45919,2024-11-05 17:44:59.999,7957961.6048905,12601,55.11661,3865258.6237861,0,55.11661,58.342580000000005,-3.225970000000004,428.22533999999996
2024-11-05 17:45:00,70106.0,70120.0,69890.0,70010.01,308.08568,2024-11-05 17:49:59.999,21562664.2007163,25804,123.84896,8666181.3917593,0,123.84896,184.23672000000002,-60.387760000000014,367.83757999999995
2024-11-05 17:50:00,70010.0,70112.64,69954.5,70112.64,120.91094,2024-11-05 17:54:59.999,8467590.8571123,15345,50.45716,3533643.6357199,0,50.45716,70.45378,-19.996619999999993,347.84095999999994
2024-11-05 17:55:00,70112.63,70120.0,69944.15,69949.66,92.65101,2024-11-05 17:59:59.999,6486765.279069,12455,32.73198,2291031.5430702,0,32.73198,59.91903,-27.18705,320.65390999999994
2024-11-05 18:00:00,69949.65,70073.97,69949.65,70056.0,85.62171,2024-11-05 18:04:59.999,5993743.517615,14777,52.70605,3689214.3083185,0,52.70605,32.915659999999995,19.790390000000002,340.44429999999994
2024-11-05 18:05:00,70056.0,70094.0,69958.0,70094.0,144.46386,2024-11-05 18:09:59.999,10114962.6342366,14220,55.97716,3919425.355973,0,55.97716,88.48670000000001,-32.509540000000015,307.9347599999999
2024-11-05 18:10:00,70094.0,70108.96,69739.9,69779.92,222.81347,2024-11-05 18:14:59.999,15573721.3374778,24250,72.10779,5037848.1783952,0,72.10779,150.70568,-78.59789,229.33686999999992
2024-11-05 18:15:00,69779.92,69944.0,69744.0,69805.03,140.2177,2024-11-05 18:19:59.999,9791023.150019,17913,52.20355,3645581.1667936,0,52.20355,88.01415,-35.8106,193.52626999999993
2024-11-05 18:20:00,69805.03,69910.0,69770.0,69902.91,90.84031,2024-11-05 18:24:59.999,6344182.7140737,14952,35.09363,2450849.5489613,0,35.09363,55.746680000000005,-20.653050000000007,172.87321999999992
2024-11-05 18:25:00,69902.9,70006.0,69834.75,70004.51,108.71041,2024-11-05 18:29:59.999,7601188.3963118,13618,71.45147,4995862.3922469,0,71.45147,37.258939999999996,34.192530000000005,207.06574999999992
2024-11-05 18:30:00,70004.52,70110.0,69932.84,70024.02,124.55159,2024-11-05 18:34:59.999,8722326.0158641,14239,73.97535,5181348.618512,0,73.97535,50.57624,23.399110000000007,230.46485999999993
2024-11-05 18:35:00,70024.03,70137.9,70024.02,70129.39,67.87342,2024-11-05 18:39:59.999,4756278.7597105,14808,34.55363,2421361.9148967,0,34.55363,33.31979,1.2338400000000007,231.69869999999992
2024-11-05 18:40:00,70129.39,70212.0,70122.0,70150.9,52.61997,2024-11-05 18:44:59.999,3691850.9263263,11709,29.63199,2078892.357041,0,29.63199,22.987980000000004,6.644009999999994,238.3427099999999
2024-11-05 18:45:00,70150.9,70223.27,70042.85,70174.87,79.88831,2024-11-05 18:49:59.999,5602093.4361936,14252,45.13178,3165217.0090398,0,45.13178,34.756530000000005,10.375249999999994,248.7179599999999
2024-11-05 18:50:00,70174.87,70244.0,70132.01,70222.0,89.94545,2024-11-05 18:54:59.999,6314013.7295865,15387,47.29897,3320046.3062263,0,47.29897,42.64648,4.65249,253.3704499999999
2024-11-05 18:55:00,70222.0,70260.0,70188.01,70229.99,54.3987,2024-11-05 18:59:59.999,3820369.4212515,11583,22.37329,1571175.3083168,0,22.37329,32.025409999999994,-9.652119999999993,243.7183299999999
2024-11-05 19:00:00,70229.99,70267.95,70180.5,70203.66,98.70376,2024-11-05 19:04:59.999,6932242.552446,15972,38.77259,2722989.2924934,0,38.77259,59.93117,-21.15858,222.5597499999999
2024-11-05 19:05:00,70203.65,70203.65,70080.66,70194.65,87.00993,2024-11-05 19:09:59.999,6102566.3899885,16916,38.40702,2693500.4680595,0,38.40702,48.602909999999994,-10.195889999999991,212.3638599999999
2024-11-05 19:10:00,70194.65,70200.0,69996.01,70000.29,70.5096,2024-11-05 19:14:59.999,4942647.2531349,17662,27.12542,1901411.6390775,0,27.12542,43.38418000000001,-16.25876000000001,196.10509999999988
2024-11-05 19:15:00,70000.29,70037.9,69925.25,69956.0,75.10203,2024-11-05 19:19:59.999,5255660.4290807,17408,30.47307,2132450.0897861,0,30.47307,44.62896,-14.15589,181.94920999999988
2024-11-05 19:20:00,69956.0,69992.0,69850.0,69970.01,102.66443,2024-11-05 19:24:59.999,7177652.9793472,18656,50.26767,3514719.4655252,0,50.26767,52.39675999999999,-2.129089999999991,179.8201199999999
2024-11-05 19:25:00,69970.01,70090.0,69923.67,70026.26,55.75897,2024-11-05 19:29:59.999,3904009.3056713,16028,24.32887,1703498.1826738,0,24.32887,31.4301,-7.101230000000001,172.71888999999987
2024-11-05 19:30:00,70026.26,70026.26,69885.72,69885.73,72.04458,2024-11-05 19:34:59.999,5039572.1584166,10854,22.22333,1554537.6116183,0,22.22333,49.82124999999999,-27.59791999999999,145.1209699999999
2024-11-05 19:35:00,69885.72,70003.72,69873.21,69998.0,40.75965,2024-11-05 19:39:59.999,2850755.6981185,10454,28.40273,1986462.324109,0,28.40273,12.356920000000002,16.045809999999996,161.16677999999987
2024-11-05 19:40:00,69998.0,70007.99,69905.98,69965.5,43.29724,2024-11-05 19:44:59.999,3029198.8085573,12498,21.40633,1497607.9816892,0,21.40633,21.89091,-0.4845800000000011,160.68219999999988
2024-11-05 19:45:00,69965.99,70040.0,69628.32,69703.99,223.46707,2024-11-05 19:49:59.999,15596959.2519816,24647,77.58195,5415574.4704442,0,77.58195,145.88512,-68.30317,92.37902999999989
2024-11-05 19:50:00,69703.99,69704.0,69355.24,69440.01,582.62543,2024-11-05 19:54:59.999,40486056.6495909,56433,250.02582,17368961.0257048,0,250.02582,332.59961000000004,-82.57379000000003,9.805239999999856
2024-11-05 19:55:00,69440.01,69486.0,68732.77,68995.99,1100.76733,2024-11-05 19:59:59.999,75970132.2592227,92721,443.82471,30618734.2728572,0,443.82471,656.9426199999999,-213.11790999999994,-203.31267000000008
2024-11-05 20:00:00,68995.99,69310.28,68786.91,69310.01,538.20837,2024-11-05 20:04:59.999,37177762.5276275,55357,266.34438,18412604.8539541,0,266.34438,271.86398999999994,-5.519609999999943,-208.83228000000003
2024-11-05 20:05:00,69310.0,69500.0,69168.07,69469.98,367.45729,2024-11-05 20:09:59.999,25488879.1260094,36785,213.38693,14801413.5665633,0,213.38693,154.07036,59.31657000000001,-149.51571
2024-11-05 20:10:00,69469.98,69539.81,69359.9,69498.0,280.83196,2024-11-05 20:14:59.999,19504466.195212,32139,176.12212,12232911.4358394,0,176.12212,104.70983999999999,71.41228000000001,-78.10343
2024-11-05 20:15:00,69498.0,69500.0,69290.34,69292.0,214.65058,2024-11-05 20:19:59.999,14889259.5631569,25672,74.47128,5166023.7633536,0,74.47128,140.1793,-65.70802000000002,-143.81145000000004
2024-11-05 20:20:00,69292.01,69362.0,69187.4,69334.11,119.83569,2024-11-05 20:24:59.999,8301453.4249284,22070,58.12309,4026524.0729826,0,58.12309,61.7126,-3.589510000000004,-147.40096000000005
2024-11-05 20:25:00,69334.1,69469.5,69285.34,69469.5,110.10058,2024-11-05 20:29:59.999,7639630.230852,13195,76.71051,5322571.8235733,0,76.71051,33.390069999999994,43.320440000000005,-104.08052000000005
2024-11-05 20:30:00,69469.5,69663.01,69368.59,69615.51,240.14205,2024-11-05 20:34:59.999,16704322.0841933,16808,183.72726,12781789.2762961,0,183.72726,56.41479000000001,127.31246999999999,23.23194999999994
2024-11-05 20:35:00,69615.52,69651.77,69492.0,69583.06,144.74339,2024-11-05 20:39:59.999,10072411.2629249,19506,71.79911,4996814.6941134,0,71.79911,72.94428,-1.1451700000000073,22.086779999999933
2024-11-05 20:40:00,69583.06,69583.07,69500.0,69512.01,90.81349,2024-11-05 20:44:59.999,6315021.086782,12461,42.18801,2933738.5079433,0,42.18801,48.62548,-6.437470000000005,15.649309999999929
2024-11-05 20:45:00,69512.0,69600.0,69409.09,69565.02,136.90778,2024-11-05 20:49:59.999,9514928.1032364,13614,76.99341,5350874.0272978,0,76.99341,59.914370000000005,17.079039999999992,32.72834999999992
2024-11-05 20:50:00,69565.01,69570.0,69441.17,69443.08,97.93055,2024-11-05 20:54:59.999,6807513.451661,15514,44.51853,3094377.8474632,0,44.51853,53.41202,-8.89349,23.83485999999992
2024-11-05 20:55:00,69443.08,69523.35,69412.0,69445.99,152.57415,2024-11-05 20:59:59.999,10598064.9997907,16572,85.33405,5927168.441533,0,85.33405,67.2401,18.093950000000007,41.92880999999993
2024-11-05 21:00:00,69446.0,69496.84,69314.0,69316.02,110.87623,2024-11-05 21:04:59.999,7692536.5499015,9059,27.62385,1917118.6906172,0,27.62385,83.25238,-55.62853,-13.69972000000007
2024-11-05 21:05:00,69316.02,69410.0,69300.0,69368.01,72.38228,2024-11-05 21:09:59.999,5018953.7470187,8585,41.43344,2872941.434599,0,41.43344,30.948839999999997,10.4846,-3.21512000000007
2024-11-05 21:10:00,69368.01,69551.72,69350.0,69524.01,103.62665,2024-11-05 21:14:59.999,7199674.8140241,8841,67.60051,4695999.5676816,0,67.60051,36.02614,31.574370000000002,28.359249999999932
2024-11-05 21:15:00,69524.0,69532.0,69320.0,69518.01,165.63651,2024-11-05 21:19:59.999,11498211.7499994,12435,63.42971,4403066.7528426,0,63.42971,102.20679999999999,-38.77708999999999,-10.417840000000055
2024-11-05 21:20:00,69518.0,69585.72,69506.0,69506.0,86.81891,2024-11-05 21:24:59.999,6038163.6509142,9337,53.01293,3686811.9779036,0,53.01293,33.805980000000005,19.206949999999992,8.789109999999937
2024-11-05 21:25:00,69506.01,69539.99,69470.0,69511.02,30.49476,2024-11-05 21:29:59.999,2119538.3469764,4822,13.21396,918380.1468471,0,13.21396,17.2808,-4.066839999999999,4.722269999999938
2024-11-05 21:30:00,69511.01,69620.0,69510.0,69538.0,52.83625,2024-11-05 21:34:59.999,3675456.981146,7088,28.93185,2012609.1744629,0,28.93185,23.9044,5.027450000000002,9.74971999999994
2024-11-05 21:35:00,69538.0,69556.0,69484.0,69517.19,28.94692,2024-11-05 21:39:59.999,2012244.843414,4792,12.96481,901197.2429762,0,12.96481,15.982109999999999,-3.0172999999999988,6.732419999999941
2024-11-05 21:40:00,69517.19,69550.0,69484.0,69484.0,28.40612,2024-11-05 21:44:59.999,1974461.0519422,5609,9.26135,643761.9387051,0,9.26135,19.14477,-9.883420000000001,-3.15100000000006
2024-11-05 21:45:00,69484.0,69484.01,69273.04,69276.0,109.33962,2024-11-05 21:49:59.999,7584352.3798988,8558,32.28382,2238771.8532804,0,32.28382,77.0558,-44.771980000000006,-47.92298000000007
2024-11-05 21:50:00,69276.0,69321.54,69249.36,69252.0,46.09241,2024-11-05 21:54:59.999,3193561.5317596,5555,20.63309,1429553.8581218,0,20.63309,25.45932,-4.8262300000000025,-52.74921000000007
2024-11-05 21:55:00,69252.0,69318.0,69085.26,69160.0,127.74986,2024-11-05 21:59:59.999,8835610.3584117,10684,53.56117,3704483.4262364,0,53.56117,74.18869000000001,-20.62752000000001,-73.37673000000008
2024-11-05 22:00:00,69160.0,69300.97,69090.0,69210.0,66.07604,2024-11-05 22:04:59.999,4572781.8321676,7328,36.3809,2518304.5953102,0,36.3809,29.69514000000001,6.685759999999988,-66.69097000000009
2024-11-05 22:05:00,69210.0,69240.0,69054.3,69090.5,44.19007,2024-11-05 22:09:59.999,3055026.4790915,6097,18.8846,1305487.5814151,0,18.8846,25.30547,-6.420870000000001,-73.11184000000009
2024-11-05 22:10:00,69090.5,69200.4,69061.46,69198.9,41.56616,2024-11-05 22:14:59.999,2873882.267944,5177,19.75896,1365923.6235327,0,19.75896,21.807200000000005,-2.048240000000007,-75.1600800000001
2024-11-05 22:15:00,69197.64,69197.64,68888.88,68922.24,298.61798,2024-11-05 22:19:59.999,20606882.7097559,13005,93.43405,6447509.4209744,0,93.43405,205.18392999999998,-111.74987999999998,-186.90996000000007
2024-11-05 22:20:00,68922.24,69026.32,68908.0,68990.0,61.94366,2024-11-05 22:24:59.999,4271568.2881901,5409,32.24906,2223597.7418403,0,32.24906,29.6946,2.554459999999999,-184.35550000000006
2024-11-05 22:25:00,68990.0,69233.97,68968.94,69228.0,93.42683,2024-11-05 22:29:59.999,6459300.5057659,7601,73.66304,5093380.2646223,0,73.66304,19.76379,53.899249999999995,-130.45625000000007
2024-11-05 22:30:00,69227.99,69546.56,69227.99,69431.57,228.90976,2024-11-05 22:34:59.999,15887932.5501252,20831,149.21828,10357020.009427,0,149.21828,79.69148000000001,69.52679999999998,-60.92945000000009
2024-11-05 22:35:00,69431.57,69431.58,69334.0,69368.02,63.15109,2024-11-05 22:39:59.999,4380624.1676388,5231,38.99771,2704776.3971693,0,38.99771,24.153380000000006,14.844329999999992,-46.085120000000096
2024-11-05 22:40:00,69368.02,69405.09,69325.43,69393.39,66.49425,2024-11-05 22:44:59.999,4612054.7370558,3604,46.1849,3203500.6858434,0,46.1849,20.309349999999995,25.875550000000004,-20.20957000000009
2024-11-05 22:45:00,69393.39,69393.39,69330.0,69331.97,18.32104,2024-11-05 22:49:59.999,1270680.7355027,2098,9.29151,644325.824991,0,9.29151,9.02953,0.2619800000000012,-19.94759000000009
2024-11-05 22:50:00,69331.96,69469.7,69331.96,69440.0,34.30953,2024-11-05 22:54:59.999,2381593.0999294,6473,20.66322,1434168.3152688,0,20.66322,13.646310000000003,7.016909999999996,-12.930680000000095
2024-11-05 22:55:00,69439.99,69600.0,69439.99,69594.0,53.14241,2024-11-05 22:59:59.999,3695468.1260283,8440,34.26399,2382361.3971393,0,34.26399,18.87842,15.385570000000001,2.4548899999999065
2024-11-05 23:00:00,69594.01,69695.23,69490.39,69673.39,107.39315,2024-11-05 23:04:59.999,7474259.9903176,11200,54.78031,3812877.1167509,0,54.78031,52.612840000000006,2.1674699999999945,4.622359999999901
2024-11-05 23:05:00,69673.4,69678.0,69524.0,69560.46,65.9092,2024-11-05 23:09:59.999,4585521.8156112,9395,27.26886,1897026.0276558,0,27.26886,38.640339999999995,-11.371479999999995,-6.749120000000094
2024-11-05 23:10:00,69560.46,69668.0,69554.0,69620.0,62.77905,2024-11-05 23:14:59.999,4370196.8245492,9129,35.06838,2440922.3913976,0,35.06838,27.71067,7.357709999999997,0.6085899999999036
2024-11-05 23:15:00,69619.99,69649.98,69562.0,69636.16,43.80506,2024-11-05 23:19:59.999,3048528.8324219,6695,24.29384,1690630.5263529,0,24.29384,19.511219999999998,4.782620000000001,5.391209999999905
2024-11-05 23:20:00,69636.16,69656.0,69566.0,69625.51,44.6302,2024-11-05 23:24:59.999,3106577.6178888,5845,21.63227,1505703.5949241,0,21.63227,22.997930000000004,-1.3656600000000054,4.0255499999999
2024-11-05 23:25:00,69625.51,69809.41,69625.5,69809.41,121.73126,2024-11-05 23:29:59.999,8490916.8400216,10407,91.46615,6379855.7100507,0,91.46615,30.265110000000007,61.20103999999999,65.22658999999989
2024-11-05 23:30:00,69809.41,69898.02,69700.01,69700.01,101.18696,2024-11-05 23:34:59.999,7065393.762482,11495,52.43926,3661984.6628987,0,52.43926,48.7477,3.6915599999999955,68.91814999999988
2024-11-05 23:35:00,69700.01,69788.0,69679.9,69723.49,71.84601,2024-11-05 23:39:59.999,5010608.9363507,8894,37.39422,2607836.1286922,0,37.39422,34.45179000000001,2.9424299999999874,71.86057999999987
2024-11-05 23:40:00,69723.49,69732.0,69436.61,69459.43,125.34664,2024-11-05 23:44:59.999,8722066.8093976,10844,37.39439,2602567.6684555,0,37.39439,87.95224999999999,-50.55785999999999,21.30271999999988
2024-11-05 23:45:00,69459.43,69507.14,69327.18,69419.36,150.7316,2024-11-05 23:49:59.999,10463436.1723738,14898,78.96627,5481727.9370751,0,78.96627,71.76532999999999,7.200940000000003,28.503659999999883
2024-11-05 23:50:00,69419.36,69428.0,69294.99,69350.82,94.10602,2024-11-05 23:54:59.999,6527265.8286267,9358,43.64111,3027018.5219024,0,43.64111,50.46491,-6.823800000000006,21.679859999999877
2024-11-05 23:55:00,69350.82,69440.92,69319.9,69372.01,48.20736,2024-11-05 23:59:59.999,3344718.7998289,6311,22.50846,1561605.9063621,0,22.50846,25.698900000000002,-3.1904400000000024,18.489419999999875
2024-11-06 00:00:00,69372.01,69550.0,69298.0,69486.01,94.41323,2024-11-06 00:04:59.999,6552258.4384989,17549,55.35345,3841540.241816,0,55.35345,39.059779999999996,16.293670000000006,34.78308999999988
2024-11-06 00:05:00,69486.01,69604.54,69390.1,69447.99,119.64273,2024-11-06 00:09:59.999,8316330.875912,22162,45.82151,3185066.1698172,0,45.82151,73.82122,-27.999709999999993,6.783379999999887
2024-11-06 00:10:00,69447.99,69765.03,69447.99,69725.99,185.97529,2024-11-06 00:14:59.999,12954066.367126,22228,114.01347,7940293.7058843,0,114.01347,71.96182,42.051649999999995,48.83502999999988
2024-11-06 00:15:00,69725.99,69914.0,69525.0,69849.99,181.83125,2024-11-06 00:19:59.999,12681796.8781105,32095,95.13365,6636312.3127118,0,95.13365,86.69760000000001,8.436049999999994,57.27107999999988
2024-11-06 00:20:00,69849.99,70100.0,69758.96,70100.0,329.35945,2024-11-06 00:24:59.999,23046468.1737577,33421,236.61099,16558304.6638998,0,236.61099,92.74846,143.86253,201.13360999999986
2024-11-06 00:25:00,70100.0,70358.0,70058.0,70319.98,469.17308,2024-11-06 00:29:59.999,32949998.8129923,40752,261.50702,18364052.0879442,0,261.50702,207.66606000000002,53.840959999999995,254.97456999999986
2024-11-06 00:30:00,70319.98,70769.47,70314.75,70742.01,535.80193,2024-11-06 00:34:59.999,37813346.8063141,64054,330.11764,23293380.6880756,0,330.11764,205.68428999999998,124.43335000000002,379.4079199999999
2024-11-06 00:35:00,70742.01,70999.99,70638.0,70747.04,622.57964,2024-11-06 00:39:59.999,44128368.9087893,56186,327.22418,23192054.5269576,0,327.22418,295.35546000000005,31.86871999999994,411.2766399999998
2024-11-06 00:40:00,70747.05,71226.0,70736.0,71203.45,657.35171,2024-11-06 00:44:59.999,46670472.5530162,49322,446.12194,31671170.2020931,0,446.12194,211.22977000000003,234.89216999999996,646.1688099999998
2024-11-06 00:45:00,71203.46,71443.37,71003.16,71372.0,544.72971,2024-11-06 00:49:59.999,38804742.1516061,49954,293.63697,20924578.6480242,0,293.63697,251.09273999999994,42.544230000000084,688.7130399999999
2024-11-06 00:50:00,71372.0,71434.03,71188.0,71421.43,281.9843,2024-11-06 00:54:59.999,20105910.4649448,30271,128.60872,9170255.4365243,0,128.60872,153.37558,-24.76686000000001,663.9461799999999
2024-11-06 00:55:00,71421.5,71455.0,71000.0,71096.04,412.72039,2024-11-06 00:59:59.999,29388773.5007114,36122,123.81709,8817247.830933,0,123.81709,288.9033,-165.08621,498.8599699999999
2024-11-06 01:00:00,71096.03,71412.03,71096.03,71161.97,412.22622,2024-11-06 01:04:59.999,29377033.0482349,46532,204.97298,14606217.8742318,0,204.97298,207.25324,-2.2802599999999984,496.5797099999999
2024-11-06 01:05:00,71161.97,71361.9,71102.0,71324.99,272.10886,2024-11-06 01:09:59.999,19386553.3953453,27898,116.25347,8283067.6613678,0,116.25347,155.85539,-39.60192000000001,456.9777899999999
2024-11-06 01:10:00,71324.98,71389.82,71191.64,71318.0,421.9822,2024-11-06 01:14:59.999,30090843.6506391,29892,170.14246,12132521.1311975,0,170.14246,251.83973999999998,-81.69727999999998,375.28050999999994
2024-11-06 01:15:00,71317.99,71354.0,70606.0,71043.99,926.14161,2024-11-06 01:19:59.999,65697672.1079686,64831,332.81231,23593528.8448198,0,332.81231,593.3293,-260.51698999999996,114.76351999999997
2024-11-06 01:20:00,71043.99,71078.89,70680.39,70941.39,396.3315,2024-11-06 01:24:59.999,28084325.8917605,40967,170.27813,12067803.8108928,0,170.27813,226.05337,-55.77524,58.988279999999975
2024-11-06 01:25:00,70941.38,71057.87,70700.01,71047.99,230.73918,2024-11-06 01:29:59.999,16353357.2803412,31444,113.80475,8067026.2749521,0,113.80475,116.93443,-3.1296800000000076,55.85859999999997
2024-11-06 01:30:00,71048.0,71251.0,71029.29,71121.06,485.36604,2024-11-06 01:34:59.999,34538480.7806435,41857,175.95638,12517685.396645,0,175.95638,309.40966000000003,-133.45328000000003,-77.59468000000007
2024-11-06 01:35:00,71121.06,71166.0,70918.0,70998.01,248.45401,2024-11-06 01:39:59.999,17642302.6282757,24696,118.18158,8390800.7051692,0,118.18158,130.27243,-12.090850000000017,-89.68553000000009
2024-11-06 01:40:00,70998.0,71109.09,70876.0,71026.03,160.13486,2024-11-06 01:44:59.999,11369283.0238279,25293,79.87844,5671004.7913735,0,79.87844,80.25642,-0.377980000000008,-90.0635100000001
2024-11-06 01:45:00,71026.04,71180.0,70976.0,71154.01,185.71314,2024-11-06 01:49:59.999,13203656.017449,22434,102.07025,7257243.1560631,0,102.07025,83.64289000000001,18.427359999999993,-71.6361500000001
